BPUIC;BEZEICHNUNG_OFFIZIELL;GEMEINDENAME;BFS_NUMMER;KANTONSKUERZEL;E_WGS84;N_WGS84
8517414;Pratteln Bahnhofstrasse;Pratteln;2831.0;BL;7.69180403;47.52118992
8500192;Le Bémont;Le Bémont (JU);6741.0;JU;7.01427;47.263259999999995
8506365;Schützengarten;Speicher;3023.0;AR;9.43825391;47.41272383
8506277;Schwende;Schwende;3105.0;AI;9.43562;47.30002
8500294;Balsthal;Balsthal;2422.0;SO;7.693919999999999;47.31288999
8509186;Rothenbrunnen;Cazis;3661.0;GR;9.41960999;46.76786001
8500211;Niederbipp;Niederbipp;981.0;BE;7.69481807;47.27040173
8530067;Les Salines;Bex;5402.0;VD;7.027639999999999;46.25484
8508059;Jegenstorf;Jegenstorf;540.0;BE;7.50778;47.04760999
8530259;Gümligen Hofgut;Muri bei Bern;356.0;BE;7.5109;46.93277
8508060;Grafenried;Fraubrunnen;538.0;BE;7.511610000000001;47.08011999
8508062;Büren zum Hof;Fraubrunnen;538.0;BE;7.51881;47.09594999
8508063;Schalunen;Fraubrunnen;538.0;BE;7.52417;47.11015999
8507055;Langenloh;Worb;627.0;BE;7.54422999;46.9273
8589290;Allschwil Ziegelei;Allschwil;2762.0;BL;7.54822072;47.55163288
8500023;Liestal;Liestal;2829.0;BL;7.73136748;47.48446117
8504223;Cornaux;Cornaux;6451.0;NE;7.02336566;47.03857203
8501488;Bévieux;Bex;5402.0;VD;7.03088001;46.258990000000004
8500172;La Chaux-des-Breuleux;La Chaux-des-Breuleux;6744.0;JU;7.02521;47.22036998
8508155;Bannwil;Bannwil;323.0;BE;7.740360000000001;47.24438
8504490;Zihlbrücke;Gampelen;495.0;BE;7.03057316;47.00927707
8508206;Emmenmatt;Lauperswil;903.0;BE;7.74729483;46.94815409
8501469;Les Fontanelles;Ormont-Dessous;5410.0;VD;7.04545;46.34313
8501603;Gampel-Steg;Steg-Hohtenn;6204.0;VS;7.74758116;46.30651548
8501391;La Tine;Rossinière;5842.0;VD;7.04657;46.46717
8593772;Gryon-Chalméry;Bex;5402.0;VD;7.05191;46.27363999
8501495;Villars-sur-Ollon;Ollon;5409.0;VD;7.05623001;46.29626
8596013;St-Louis Place Mermoz;;;;7.55354353;47.58053351
8501573;Martigny-Croix;Martigny;6136.0;VS;7.05860271;46.086617600000004
8504086;Bulle;Bulle;2125.0;FR;7.05503;46.618190000000006
8507473;Hohtenn;Steg-Hohtenn;6204.0;VS;7.76408689;46.32245881
8500274;Feldbrunnen;Feldbrunnen-St. Niklaus;2544.0;SO;7.555860000000001;47.22065999
8500194;Pré-Petitjean;Montfaucon;6751.0;JU;7.05883001;47.277120000000004
8589288;Allschwil Merkurstrasse;Allschwil;2762.0;BL;7.55726361;47.55580614
8507064;Vechigen;Vechigen;359.0;BE;7.55646;46.94676
8504225;Le Landeron;Le Landeron;6455.0;NE;7.06633533;47.05663638
8500063;Oberwil BL Zentrum;Oberwil (BL);2771.0;BL;7.559310000000001;47.51475999
8504068;La Tour-de-Trême Parqueterie;Bulle;2125.0;FR;7.070989999999999;46.60454
8504077;Gruyères;Gruyères;2135.0;FR;7.07325;46.58260999
8589302;Basel Waldighoferstrasse;Basel;2701.0;BS;7.5612918;47.56852807
8501446;Villars-sur-Ollon Golf;Ollon;5409.0;VD;7.075489999999999;46.30912
8504127;Faoug;Faoug;5458.0;VD;7.07460138;46.90824182
8500275;Bei den Weihern;Riedholz;2554.0;SO;7.56659;47.22838998
8589295;Basel Bernerring;Basel;2701.0;BS;7.56986852;47.54904733
8592322;Basel Bahnhof St. Johann;Basel;2701.0;BS;7.57292438;47.57040394
8500060;Binningen Schloss;Binningen;2765.0;BL;7.57516;47.53732
8581062;Basel Brausebad;Basel;2701.0;BS;7.57586302;47.55553392
8500071;Binningen Dorenbach;Binningen;2765.0;BL;7.57803764;47.54372254
8588782;Basel Voltaplatz;Basel;2701.0;BS;7.57814747;47.57053272
8589348;Basel Novartis Campus;Basel;2701.0;BS;7.58135085;47.57076268
8507495;Leissigen;Leissigen;585.0;BE;7.77501587;46.65510561
8500301;Rheinfelden;Rheinfelden;4258.0;AG;7.7921689;47.55121403
8500126;Porrentruy;Porrentruy;6800.0;JU;7.08007728;47.42091638
8500171;Les Reussilles;Tramelan;446.0;BE;7.0834600000000005;47.22423998
8500214;Egerkingen;Egerkingen;2401.0;SO;7.79896647;47.31486484
8501686;Herbriggen;St. Niklaus;6292.0;VS;7.791639999999999;46.13214
8508161;Kaltenherberg;Roggwil (BE);337.0;BE;7.799589999999999;47.23717998
8504029;Matran;Matran;2208.0;FR;7.09632859;46.78893841
8504088;Broc-Village;Broc;2124.0;FR;7.098739999999999;46.60405
8501604;Raron;Raron;6199.0;VS;7.8015106;46.30627442
8504468;Ins Dorf;Ins;496.0;BE;7.10681;47.00558
8500208;Luterbach-Attisholz;Luterbach;2527.0;SO;7.58352346;47.21714918
8507009;Uttigen;Uttigen;885.0;BE;7.58263044;46.79431053
8508173;Roggwil Schmitten;Roggwil (BE);337.0;BE;7.815919999999999;47.23761998
8588775;Basel Marktplatz;Basel;2701.0;BS;7.58760151;47.55810971
8500125;Courgenay;Courgenay;6784.0;JU;7.12420504;47.40522618
8588071;Basel Peter-Merian;Basel;2701.0;BS;7.59616009;47.54532733
8504181;Givisiez;Givisiez;2197.0;FR;7.12996152;46.81675596
8589321;Basel Hauensteinstrasse;Basel;2701.0;BS;7.59700141;47.53340042
8500255;Aesch BL Dorf;Aesch (BL);2761.0;BL;7.5969;47.469570000000004
8501477;Vers-l'Eglise;Ormont-Dessus;5411.0;VD;7.1341399999999995;46.35362999
8589344;Basel Musical Theater;Basel;2701.0;BS;7.59757235;47.56906887
8588778;Basel Münchensteinerstrasse;Basel;2701.0;BS;7.59950077;47.54311029
8501578;Orsières;Orsières;6034.0;VS;7.14362602;46.02790717
8500899;Basel Messeplatz;Basel;2701.0;BS;7.59961523;47.56345399
8589343;Basel Mönchsbergerstrasse;Basel;2701.0;BS;7.59963208;47.5381995
8588791;Reinach BL Landhof;Reinach (BL);2773.0;BL;7.59966702;47.50133365
8501577;La Douay;Orsières;6034.0;VS;7.14871188;46.05258619
8588793;Reinach BL Reinacherhof;Reinach (BL);2773.0;BL;7.60235206;47.51132212
8588946;Basel Leimgrubenweg;Basel;2701.0;BS;7.60402428;47.53692522
8589364;Basel St. Alban-Tor;Basel;2701.0;BS;7.60445841;47.55269969
8519560;Basel Depot Dreispitz;Basel;2701.0;BS;7.60713788;47.53877348
8508253;Heimberg;Heimberg;928.0;BE;7.60613071;46.79087369
8508083;Burgdorf Buchmatt;Burgdorf;404.0;BE;7.60827597;47.06545796
8500692;Dornach Bahnhof;Arlesheim;2763.0;BL;7.61086919;47.48912184
8589324;Basel Hirzbrunnen/Claraspital;Basel;2701.0;BS;7.61164037;47.56747493
8588788;Münchenstein Spengler;Münchenstein;2769.0;BL;7.61188921;47.52542868
8508254;Brenzikofen;Brenzikofen;606.0;BE;7.61074516;46.81834476
8501395;Les Granges-Gérignoz;Château-d'Oex;5841.0;VD;7.15495037;46.47416522
8500188;Bonfol;Bonfol;6775.0;JU;7.155410000000001;47.47398
8578306;Basel Breite;Basel;2701.0;BS;7.61475024;47.55549063
8500216;Wangen bei Olten;Wangen bei Olten;2586.0;SO;7.86836052;47.34140067
8500119;Münchenstein;Münchenstein;2769.0;BL;7.61759669;47.51339736
8588943;Basel St. Jakob;Basel;2701.0;BS;7.61843466;47.54098704
8508262;Walkringen;Walkringen;626.0;BE;7.61889017;46.94753701
8504400;Kerzers;Kerzers;2265.0;FR;7.19281017;46.97507896
8504475;Gerolfingen;Täuffelen;751.0;BE;7.20125;47.07497999
8517410;Muttenz Käppeli;Muttenz;2770.0;BL;7.62965649;47.53313556
8507100;Thun;Thun;942.0;BE;7.62960583;46.75485274
8501605;Visp;Visp;6297.0;VS;7.88146548;46.29402914
8508301;Ringgenberg;Ringgenberg (BE);590.0;BE;7.89980999;46.70386002
8504303;La Heutte;Péry-La Heutte;450.0;BE;7.22539578;47.18949179
8507389;Zweilütschinen;Gündlischwand;578.0;BE;7.8997;46.6327
8500101;Reconvilier;Reconvilier;703.0;BE;7.22741793;47.23523832
8508292;Hüswil;Zell (LU);1150.0;LU;7.90586295;47.12857429
8504402;Kallnach;Kallnach;304.0;BE;7.23519648;47.02552339
8589450;Riehen Dorf;Riehen;2703.0;BS;7.64954043;47.58441051
8504461;Nidau;Nidau;743.0;BE;7.24219001;47.12400999
8504302;Reuchenette-Péry;Péry-La Heutte;450.0;BE;7.24702473;47.18973909
8508265;Hasle-Rüegsau;Hasle bei Burgdorf;406.0;BE;7.65532242;47.01626278
8508006;Wynigen;Wynigen;424.0;BE;7.66350686;47.10517482
8507270;Gruben;Saanen;843.0;BE;7.280130000000001;46.49054
8500293;Thalbrücke;Balsthal;2422.0;SO;7.68823;47.30855
8500121;Courfaivre;Haute-Sorne;6729.0;JU;7.29116574;47.33508313
8578352;Pratteln Schlossstrasse;Pratteln;2831.0;BL;7.69420657;47.52105874
8518749;Lyss Grien;Lyss;306.0;BE;7.2965035;47.07268456
8500320;Stein-Säckingen;Stein (AG);4260.0;AG;7.94884287;47.54160826
8504103;Flamatt;Wünnewil-Flamatt;2309.0;FR;7.31957081;46.88849136
8508294;Gettnau;Gettnau;1130.0;LU;7.97014013;47.14009442
8502100;Safenwil;Safenwil;4283.0;AG;7.98351824;47.321757899999994
8501609;Brig;Brig-Glis;6002.0;VS;7.98809474;46.31942271
8508272;Sumiswald-Grünen;Sumiswald;957.0;BE;7.73715326;47.02544334
8507381;Schwendi bei Grindelwald;Grindelwald;576.0;BE;8.00307;46.63047
8502122;Kölliken Oberdorf;Kölliken;4276.0;AG;8.01909058;47.3246832
8507474;Goppenstein;Ferden;6195.0;VS;7.75492127;46.36770715
8502101;Kölliken;Kölliken;4276.0;AG;8.02646054;47.33730019
8507376;Grindelwald Grund;Grindelwald;576.0;BE;8.02332862;46.62264839
8504413;Suberg-Grossaffoltern;Grossaffoltern;303.0;BE;7.33900485;47.05878211
8500109;Delémont;Delémont;6711.0;JU;7.35006332;47.3620127
8507087;Mittelhäusern;Köniz;355.0;BE;7.36772084;46.87640212
8507291;Weissenbach;Boltigen;791.0;BE;7.37429581;46.6035656
8502192;Distelberg;Aarau;4001.0;AG;8.04925001;47.37546
8508181;Langenthal Süd;Langenthal;329.0;BE;7.78019223;47.20533806
8501688;Täsch;Täsch;6295.0;VS;7.77451001;46.06746
8500322;Laufenburg;Laufenburg;4170.0;AG;8.06129613;47.55976842
8594258;Langenthal Industrie Nord;Langenthal;329.0;BE;7.78647124;47.22855695
8501687;Randa;Randa;6287.0;VS;7.781460000000001;46.09993
8508213;Entlebuch;Entlebuch;1002.0;LU;8.06236433;46.99369335
8502123;Buchs AG;Buchs (AG);4003.0;AG;8.06958;47.38973
8516354;Wolhusen Weid;Wolhusen;1107.0;LU;8.06916675;47.06554487
8501685;St. Niklaus;St. Niklaus;6292.0;VS;7.802110000000001;46.177479999999996
8571435;Bethlehem b. Bern Holenacker;Bern;351.0;BE;7.38246495;46.94865782
8508186;Rohrbach;Rohrbach;338.0;BE;7.81347419;47.13726344
8507292;Boltigen;Boltigen;791.0;BE;7.39007366;46.62736826
8507993;Bethlehem b. Bern Säge;Bern;351.0;BE;7.39508924;46.9473951
8579899;Bümpliz Höhe;Bern;351.0;BE;7.39705044;46.94227759
8500202;Grenchen Süd;Grenchen;2546.0;SO;7.39818006;47.18877468
8507276;St. Stephan;St. Stephan;793.0;BE;7.400519999999999;46.50513
8502189;Gränichen Töndler;Gränichen;4006.0;AG;8.09205;47.36399
8502007;Sursee;Sursee;1103.0;LU;8.09789386;47.17079503
8502174;Bleien Liebegg;Gränichen;4006.0;AG;8.113539999999999;47.34352
8507284;Enge im Simmental;Oberwil im Simmental;766.0;BE;7.41762444;46.64753324
8590014;Bern Fischermätteli;Bern;351.0;BE;7.41860388;46.9407364
8502011;Oberkirch LU;Oberkirch;1095.0;LU;8.11423446;47.15523761
8502104;Hunzenschwil;Hunzenschwil;4200.0;AG;8.12569323;47.38828589
8501673;Lax;Lax;6061.0;VS;8.11715;46.38699999
8501729;Fiesch Feriendorf;Fiesch;6057.0;VS;8.13077;46.39732
8500302;Möhlin;Möhlin;4254.0;AG;7.83386266;47.56185847
8500031;Diepflingen;Diepflingen;2845.0;BL;7.83771739;47.44956051
8501671;Fürgangen-Bellwald Talstation;Bellwald;6052.0;VS;8.15232;46.4119
8501684;Kalpetran;Embd;6283.0;VS;7.83697;46.21406999
8500034;Buckten;Buckten;2843.0;BL;7.84780053;47.40899105
8500032;Sommerau;Gelterkinden;2846.0;BL;7.85148137;47.43902136
8507472;Ausserberg;Ausserberg;6191.0;VS;7.84416703;46.31234825
8595142;Bern Weissenbühl (Tram);Bern;351.0;BE;7.43334036;46.93561089
8589993;Bern Wander;Bern;351.0;BE;7.43633446;46.93692431
8504411;Münchenbuchsee;Münchenbuchsee;546.0;BE;7.45194767;47.02137578
8502176;Reinach AG Mitte;Reinach (AG);4141.0;AG;8.18339;47.2545
8502168;Reinach AG;Reinach (AG);4141.0;AG;8.18445744;47.25008337
8508218;Malters;Malters;1062.0;LU;8.18197195;47.03858422
8500204;Selzach;Selzach;2556.0;SO;7.45663504;47.20062402
8500260;Crémines-Zoo;Crémines;691.0;BE;7.4567838;47.27241982
8589000;Bern Parkstrasse;Bern;351.0;BE;7.45847091;46.95947371
8589003;Bern Thunplatz;Bern;351.0;BE;7.45850361;46.94042193
8502034;Beinwil am See;Beinwil am See;4131.0;AG;8.20223554;47.26721986
8530760;Aareschlucht West;Meiringen;785.0;BE;8.19857999;46.72125001
8507492;Interlaken Ost;Interlaken;581.0;BE;7.869;46.69050001
8502237;Lupfig;Lupfig;4104.0;AG;8.21498986;47.44518419
8502105;Othmarsingen;Othmarsingen;4205.0;AG;8.21480549;47.40743351
8508327;Ewil Maxon;Sachseln;1406.0;OW;8.21867;46.86072001
8500028;Tecknau;Tecknau;2862.0;BL;7.88761819;47.44576021
8507471;Eggerberg;Eggerberg;6004.0;VS;7.88103272;46.3065463
8502019;Ermensee;Ermensee;1025.0;LU;8.24231442;47.229690600000005
8500037;Trimbach;Trimbach;2500.0;SO;7.90428536;47.36605219
8500303;Mumpf;Mumpf;4255.0;AG;7.90962439;47.54762609
8508314;Sarnen;Sarnen;1407.0;OW;8.24747999;46.89459001
8501666;Reckingen;Goms;6077.0;VS;8.24388;46.46822
8507384;Lauterbrunnen;Lauterbrunnen;584.0;BE;7.90809;46.59843
8501636;Eyholz;Visp;6297.0;VS;7.91630001;46.29678
8502001;Zofingen;Zofingen;4289.0;AG;7.94311767;47.28805254
8508321;Luzern Allmend/Messe;Luzern;1061.0;LU;8.30331;47.03508
8505000;Luzern;Luzern;1061.0;LU;8.31018321;47.05017782
8501663;Ulrichen;Obergoms;6076.0;VS;8.308819999999999;46.50501
8502022;Eschenbach;Eschenbach (LU);1026.0;LU;8.32279073;47.13239599
8515296;Brig Bahnhofplatz;Brig-Glis;6002.0;VS;7.9863800000000005;46.318999999999996
8507380;Grindelwald;Grindelwald;576.0;BE;8.03331001;46.624359999999996
8501662;Obergesteln;Obergoms;6076.0;VS;8.326239999999999;46.51337
8508390;Stansstad;Stansstad;1510.0;NW;8.33634;46.976259999999996
8502196;Unterentfelden Post;Unterentfelden;4013.0;AG;8.04444;47.36867
8502200;Ebikon;Ebikon;1054.0;LU;8.34235826;47.08426271
8502191;Binzenhof;Aarau;4001.0;AG;8.05058;47.38321
8502199;Schöftland;Schöftland;4144.0;AG;8.05001;47.30587
8502177;Schöftland Nordweg;Schöftland;4144.0;AG;8.051219999999999;47.3111
8502268;Zufikon Belvédère;Zufikon;4083.0;AG;8.35923001;47.35758
8502180;Muhen Nord;Muhen;4009.0;AG;8.05263;47.34358999
8502197;Hirschthal;Hirschthal;4007.0;AG;8.05282;47.31988
8502179;Mittelmuhen;Muhen;4009.0;AG;8.05426585;47.33453014
8502178;Obermuhen;Muhen;4009.0;AG;8.0545113;47.32942887
8501676;Mörel;Mörel-Filet;6203.0;VS;8.047139999999999;46.3562
8502187;Rudolfstetten Hofacker;Rudolfstetten-Friedlisberg;4075.0;AG;8.37703;47.364740000000005
8515997;Root D4;Root;1065.0;LU;8.37380808;47.10485642
8519685;Aarau Torfeld;Aarau;4001.0;AG;8.06263;47.39355999
8508396;Grafenort;Engelberg;1402.0;OW;8.3724;46.8706
8502277;Rudolfstetten;Rudolfstetten-Friedlisberg;4075.0;AG;8.38118;47.36949999
8502010;St. Erhard-Knutwil;Knutwil;1089.0;LU;8.07458153;47.1800819
8501675;Betten Talstation;Grengiols;6177.0;VS;8.07652;46.371159999999996
8502163;Oberkulm;Oberkulm;4140.0;AG;8.124039999999999;47.29906999
8502114;Rupperswil;Rupperswil;4206.0;AG;8.12695637;47.40329025
8587907;Genève Plainpalais;Genève;6621.0;GE;6.14316734;46.19814621
8587387;Genève Bel-Air;Genève;6621.0;GE;6.14304939;46.20473054
8501672;Fiesch;Fiesch;6057.0;VS;8.13419175;46.40628477
8592863;Genève Môle;Genève;6621.0;GE;6.14549254;46.21315261
8502165;Zetzwil;Zetzwil;4147.0;AG;8.15302;47.28242
8516272;Genève-Champel;Genève;6621.0;GE;6.15349872;46.19219335
8502119;Lenzburg;Lenzburg;4201.0;AG;8.17039289;47.39119976
8508310;Lungern;Lungern;1405.0;OW;8.16356;46.78634001
8501012;Creux-de-Genthod;Genthod;6622.0;GE;6.16131231;46.26376776
8501022;Versoix;Versoix;6644.0;GE;6.1657413;46.27972719
8501057;La Chèvrerie-Monteret;Arzier-Le Muids;5702.0;VD;6.18351;46.448479999999996
8593118;Thônex Moillesulaz;Thônex;6640.0;GE;6.20647056;46.19244975
8501069;L'Asse;Nyon;5724.0;VD;6.21174999;46.40182
8501064;Bassins;Arzier-Le Muids;5702.0;VD;6.22231;46.460570000000004
8530783;Chez-le-Maître-Ecoles;Le Chenit;5872.0;VD;6.22196;46.59935
8502167;Reinach AG Nord;Reinach (AG);4141.0;AG;8.18145279;47.25726277
8502032;Boniswil;Boniswil;4192.0;AG;8.18456055;47.31503874
8508308;Meiringen;Meiringen;785.0;BE;8.18423;46.72732001
8508312;Giswil;Giswil;1403.0;OW;8.18631;46.836529999999996
8502033;Birrwil;Birrwil;4132.0;AG;8.19901733;47.2878566
8500309;Brugg AG;Brugg;4095.0;AG;8.20884455;47.48085984
8501152;Le Séchey;Le Lieu;5873.0;VD;6.30601;46.65847
8501100;Le Pont;L'Abbaye;5871.0;VD;6.32466;46.668690000000005
8502029;Mosen;Hitzkirch;1030.0;LU;8.22415965;47.24429232
8502212;Dottikon-Dintikon;Villmergen;4080.0;AG;8.23471027;47.37364656
8508395;Innertkirchen Grimseltor;Innertkirchen;784.0;BE;8.22959;46.70557001
8502020;Rothenburg;Rothenburg;1040.0;LU;8.24918;47.08818999
8508323;Sarnen Nord;Sarnen;1407.0;OW;8.24910999;46.90018
8501103;Vallorbe;Vallorbe;5764.0;VD;6.37056564;46.71240634
8501085;Ballens-Froideville;Ballens;5423.0;VD;6.39023;46.549659999999996
8501094;Apples;Apples;5421.0;VD;6.42358;46.55088
8501087;Mauraz;Pampigny;5494.0;VD;6.42972;46.584920000000004
8501665;Münster VS;Goms;6077.0;VS;8.266539999999999;46.48536
8501080;Le Marais;Vufflens-le-Château;5653.0;VD;6.4625900000000005;46.52747
8501091;Vufflens-le-Château;Vufflens-le-Château;5653.0;VD;6.47317999;46.52480999
8502025;Baldegg;Hochdorf;1031.0;LU;8.28023151;47.18568895
8501090;Prélionne;Morges;5642.0;VD;6.48027;46.50946999
8502271;Wohlen Oberdorf;Wohlen (AG);4082.0;AG;8.28625999;47.34689
8502021;Emmenbrücke;Emmen;1024.0;LU;8.28256537;47.07060149
8502024;Hochdorf;Hochdorf;1031.0;LU;8.28869962;47.16697518
8503409;Bad Zurzach;Bad Zurzach;4323.0;AG;8.29558779;47.58831339
8504295;Baulmes;Baulmes;5745.0;VD;6.52433001;46.78893001
8501191;Orbe;Orbe;5757.0;VD;6.53011;46.72440001
8504294;Vuiteboeuf;Vuiteboeuf;5766.0;VD;6.553610000000001;46.80384001
8502269;Erdmannlistein;Wohlen (AG);4082.0;AG;8.31276;47.34959
8503505;Wettingen;Wettingen;4045.0;AG;8.31600617;47.45963818
8501218;Ecublens VD Epenex;Ecublens (VD);5635.0;VD;6.57358238;46.53771726
8530749;Renens VD gare;Renens (VD);5591.0;VD;6.57807071;46.5374815
8502023;Ballwil;Ballwil;1023.0;LU;8.3168988;47.15376764
8501111;Essert-Pittet;Chavornay;5749.0;VD;6.58065582;46.72767333
8502017;Waldibrücke;Emmen;1024.0;LU;8.31971009;47.10789933
8504287;Fleurier;Val-de-Travers;6512.0;NE;6.58157476;46.90486283
8501162;Union-Prilly;Prilly;5589.0;VD;6.60985;46.53472
8501207;Lausanne Montelly;Lausanne;5586.0;VD;6.61356038;46.52182199
8504286;Môtiers;Val-de-Travers;6512.0;NE;6.61004144;46.91183779
8501172;Assens;Assens;5511.0;VD;6.6205300000000005;46.61315
8501120;Lausanne;Lausanne;5586.0;VD;6.6290923;46.51679184
8530263;Yverdon William Barbey;Yverdon-les-Bains;5938.0;VD;6.63163;46.78885001
8502185;Bremgarten Isenlauf;Bremgarten (AG);4063.0;AG;8.34152559;47.34606532
8502248;Bremgarten Obertor;Bremgarten (AG);4063.0;AG;8.34374933;47.35056777
8502216;Benzenschwil;Merenschwand;4234.0;AG;8.36561689;47.2468515
8508391;Stans;Stans;1509.0;NW;8.36674;46.95832
8505018;Meggen Zentrum;Meggen;1063.0;LU;8.37439306;47.04519444
8503528;Otelfingen;Otelfingen;94.0;ZH;8.38753243;47.4549362
8505001;Meggen;Meggen;1063.0;LU;8.38306144;47.05014779
8504010;La Conversion;Lutry;5606.0;VD;6.678323599999999;46.5130845
8504215;Travers;Val-de-Travers;6512.0;NE;6.67656166;46.94241154
8501122;Lutry;Lutry;5606.0;VD;6.69060944;46.50378677
8501177;Bercher;Bercher;5512.0;VD;6.70365;46.69288001
8504391;Les Frêtes;Le Locle;6436.0;NE;6.72578796;47.05857958
8504388;Les Ponts-de-Martel;Les Ponts-de-Martel;6437.0;NE;6.73527168;46.99907835
8530260;Le Locle Le Chalet;Le Locle;6436.0;NE;6.73898612;47.05591756
8504012;Puidoux;Puidoux;5607.0;VD;6.76568648;46.49384123
8501126;Rivaz;Rivaz;5609.0;VD;6.78459498;46.47420774
8504007;Moreillon;Puidoux;5607.0;VD;6.78564543;46.50839812
8530011;Les Coeudres-Est;La Sagne;6423.0;NE;6.78953104;47.02879662
8501127;St-Saphorin;Saint-Saphorin (Lavaux);5610.0;VD;6.79703369;46.47259371
8504234;Chambrelien;Rochefort;6413.0;NE;6.81225677;46.96710901
8504015;Vevey-Funi;Vevey;5890.0;VD;6.83544329;46.46827671
8504014;Palézieux;Oron;5805.0;VD;6.83787528;46.54276359
8504381;La Chaux-de-Fonds-Grenier;La Chaux-de-Fonds;6421.0;NE;6.83368279;47.09975181
8504141;Henniez;Henniez;5819.0;VD;6.87010588;46.73500142
8530711;Colombier NE Allées Littorail;Milvignes;6416.0;NE;6.86950856;46.96806813
8501202;Burier;La Tour-de-Peilz;5889.0;VD;6.87712182;46.44788648
8504237;Les Hauts-Geneveys;Val-de-Ruz;6487.0;NE;6.87467313;47.04717656
8530463;En Charnet;Val-d'Illiez;6157.0;VS;6.88701001;46.19702
8504133;Cugy FR;Cugy (FR);2011.0;FR;6.88916459;46.81602829
8504062;Châtel-St-Denis;Châtel-Saint-Denis;2325.0;FR;6.89579576;46.52780592
8501282;Prélaz-sur-Blonay;Blonay;5881.0;VD;6.897930000000001;46.46882
8501383;Planchamp;Montreux;5886.0;VD;6.901;46.45118
8501382;Châtelard VD;Montreux;5886.0;VD;6.90114;46.44678
8500178;La Ferrière;La Ferrière;435.0;BE;6.89453999;47.14268999
8500181;La Chaux-d'Abel;La Ferrière;435.0;BE;6.89872;47.15271999
8501285;Fayaux;Blonay;5881.0;VD;6.90763001;46.46998
8500177;Les Bois;Les Bois;6742.0;JU;6.90619;47.17689999
8501376;Chamby;Montreux;5886.0;VD;6.9135;46.44918
8530709;Neuchâtel Champ-Bougin;Neuchâtel;6458.0;NE;6.91241691;46.98468494
8501384;Sonzier;Montreux;5886.0;VD;6.92121;46.43905
8501230;Glion-Alpes;Montreux;5886.0;VD;6.92432;46.43286
8501302;Veytaux-Chillon;Veytaux;5891.0;VD;6.92786078;46.417621200000006
8504063;Semsales;Semsales;2336.0;FR;6.9269300000000005;46.57334999
8530708;Neuchâtel Evole;Neuchâtel;6458.0;NE;6.92352987;46.98957497
8501485;Fontanney;Aigle;5401.0;VD;6.9823;46.31832
8504222;St-Blaise CFF;Saint-Blaise;6459.0;NE;6.9821102;47.01457594
8504480;St-Blaise-Lac;Saint-Blaise;6459.0;NE;6.98468647;47.0121043
8501461;Ollon;Ollon;5409.0;VD;6.9931;46.29682999
8500169;Muriaux;Muriaux;6753.0;JU;6.98548;47.24369
8501402;Bex;Bex;5402.0;VD;7.000669900000001;46.25146458
8501480;Rennaz (Leysin);Leysin;5407.0;VD;7.00086999;46.32736
8501199;La Roulaz;Leysin;5407.0;VD;7.00148;46.33132
8501725;Versmont;Leysin;5407.0;VD;7.00695;46.34142
8530523;La Ruaz;Bex;5402.0;VD;7.00772;46.25308
8504310;St-Imier;Saint-Imier;443.0;BE;7.00122389;47.15171107
8504125;Domdidier;Belmont-Broye;2053.0;FR;7.01138258;46.86851206
8504481;Marin-Epagnier;La Tène;6461.0;NE;7.01059479;47.00910689
8530246;Foyer Dents-du-Midi;Bex;5402.0;VD;7.02984001;46.25639
8501561;Vernayaz MC;Martigny;6136.0;VS;7.04460765;46.13041418
8504071;Lessoc;Haut-Intyamon;2121.0;FR;7.05255;46.50738
8501473;Les Planches (Aigle);Ormont-Dessous;5410.0;VD;7.05527;46.355340000000005
8501492;Gryon;Gryon;5405.0;VD;7.059710000000001;46.273579999999995
8504073;Neirivue;Haut-Intyamon;2121.0;FR;7.06156001;46.528290000000005
8530303;Les Fumeaux;Martigny;6136.0;VS;7.06460814;46.11008035
8500127;Courtemaîche;Basse-Allaine;6807.0;JU;7.05538018;47.45586918
8500141;Courchavon;Courchavon;6783.0;JU;7.05764596;47.4397744
8504027;Neyruz;Neyruz (FR);2211.0;FR;7.06502743;46.76604907
8501499;Col-de-Bretaye;Ollon;5409.0;VD;7.07360999;46.32193
8504307;Courtelary;Courtelary;434.0;BE;7.06880327;47.17563153
8501575;Bovernier;Bovernier;6131.0;VS;7.08213304;46.07854469
8517485;Sur-le-Buis;Ormont-Dessus;5411.0;VD;7.100630000000001;46.3533
8504089;Broc-Fabrique;Broc;2124.0;FR;7.10933;46.60542
8504188;Sugiez;Mont-Vully;2284.0;FR;7.11935;46.96413
8501394;Château-d'Oex;Château-d'Oex;5841.0;VD;7.131410000000001;46.47466999
8500186;Alle;Alle;6771.0;JU;7.12835;47.42414
8501576;Sembrancher;Sembrancher;6035.0;VS;7.14575151;46.07690249
8504467;Brüttelen;Brüttelen;491.0;BE;7.1483;47.0206
8504185;Cressier FR;Cressier (FR);2257.0;FR;7.149719999999999;46.90018
8501396;Flendruz;Rougemont;5843.0;VD;7.18607;46.48209
8504474;Mörigen;Mörigen;742.0;BE;7.21223;47.08564999
8504472;Sutz;Sutz-Lattrigen;750.0;BE;7.21941999;47.10186999
8504470;Ipsach Herdi;Ipsach;739.0;BE;7.22893;47.11236999
8504486;Gümmenen;Ferenbalm;662.0;BE;7.2344094;46.942182200000005
8501504;Chamoson-St-Pierre-de-Clages;Chamoson;6022.0;VS;7.24109905;46.18883638
